year,date,marz,settlement,members,weight,totincome
2006,2006-12-01,5,urban,3,98.56018518518519,105399.90577921047
2006,2006-12-01,5,urban,4,98.56018518518519,91197.7031649266
2006,2006-12-01,5,urban,2,98.56018518518519,40335.48272545923
2006,2006-12-01,5,urban,4,98.56018518518519,85000
2006,2006-12-01,5,urban,6,98.56018518518519,129996
2006,2006-12-01,5,urban,5,98.56018518518519,111196
2006,2006-12-01,5,urban,4,98.56018518518519,15771.511392629509
2006,2006-12-01,5,urban,6,98.56018518518519,66542.47930360798
2006,2006-12-01,5,urban,5,98.56018518518519,48447.46666666666
2006,2006-12-01,5,urban,1,98.56018518518519,20941.828189453117
2006,2006-12-01,5,urban,4,98.56018518518519,33273.383446957036
2006,2006-12-01,5,urban,6,98.56018518518519,84434.7719130181
2006,2006-12-01,5,urban,6,98.56018518518519,42887.81167253078
2006,2006-12-01,5,urban,2,98.56018518518519,39929.34853932474
2006,2006-12-01,5,urban,6,98.56018518518519,105407.25952919133
2006,2006-12-01,6,rural,10,152.86111111111111,273556.78252790176
2006,2006-12-01,6,rural,5,152.86111111111111,86287.18212958772
2006,2006-12-01,6,rural,2,152.86111111111111,64297.63463526697
2006,2006-12-01,6,rural,1,152.86111111111111,29909.343545962696
2006,2006-12-01,6,rural,5,152.86111111111111,43949.408098290856
2006,2006-12-01,6,rural,6,152.86111111111111,66931.40488098632
2006,2006-12-01,6,rural,5,152.86111111111111,74089.01241861569
2006,2006-12-01,6,rural,1,152.86111111111111,48764.74980279121
2006,2006-12-01,6,rural,1,152.86111111111111,24130.56312084152
2006,2006-12-01,6,urban,3,164.89197530864197,37610.178481528856
2006,2006-12-01,6,urban,5,164.89197530864197,43411.47793500588
2006,2006-12-01,6,urban,6,164.89197530864197,48680.62338067216
2006,2006-12-01,6,urban,7,164.89197530864197,186518.2958371191
2006,2006-12-01,6,urban,3,164.89197530864197,101492.43594794904
2006,2006-12-01,6,urban,1,164.89197530864197,19298.47995379996
2006,2006-12-01,6,urban,2,164.89197530864197,9746.551134656012
2006,2006-12-01,6,urban,6,164.89197530864197,30132.55887726823
2006,2006-12-01,6,urban,5,164.89197530864197,35828.69948632804
2006,2006-12-01,6,urban,6,164.89197530864197,109392
2006,2006-12-01,6,urban,1,164.89197530864197,31326.704436399406
2006,2006-12-01,6,urban,1,164.89197530864197,28232
2006,2006-12-01,6,urban,4,164.89197530864197,55083.33333333333
2006,2006-12-01,6,urban,6,164.89197530864197,12577.718983463694
2006,2006-12-01,6,urban,3,164.89197530864197,45586.02536973633
2006,2006-12-01,6,urban,4,164.89197530864197,35340.22744393287
2006,2006-12-01,6,urban,1,164.89197530864197,20386.586786704724
2006,2006-12-01,6,urban,3,164.89197530864197,104928
2006,2006-12-01,6,urban,1,164.89197530864197,22986.115154583145
2006,2006-12-01,6,urban,2,164.89197530864197,20371.52650598842
2006,2006-12-01,6,urban,5,164.89197530864197,200303.11910330816
2006,2006-12-01,6,urban,2,164.89197530864197,25928.26136967314
2006,2006-12-01,6,urban,1,164.89197530864197,19818.291832092524
2006,2006-12-01,6,urban,1,164.89197530864197,27000
2006,2006-12-01,6,urban,3,164.89197530864197,25808.40579748995
2006,2006-12-01,6,urban,1,164.89197530864197,20444.476380667285
2006,2006-12-01,6,urban,2,164.89197530864197,205373.56084772805
2006,2006-12-01,6,rural,4,152.86111111111111,34429.432283425536
2006,2006-12-01,6,rural,5,152.86111111111111,26214.876296087412
2006,2006-12-01,6,rural,7,152.86111111111111,64868.61138258252
2006,2006-12-01,6,rural,1,152.86111111111111,13358.87083103226
2006,2006-12-01,6,rural,4,152.86111111111111,39362.424835643695
2006,2006-12-01,6,rural,6,152.86111111111111,121304.95268446532
2006,2006-12-01,6,rural,1,152.86111111111111,73260.44754082197
2006,2006-12-01,6,rural,6,152.86111111111111,21219.45624333418
2006,2006-12-01,6,rural,3,152.86111111111111,49202.60097996406
2006,2006-12-01,7,urban,1,203.52314814814815,41558
2006,2006-12-01,7,urban,1,203.52314814814815,20271.928613375156
2006,2006-12-01,7,urban,4,203.52314814814815,71666.66666666667
2006,2006-12-01,7,urban,6,203.52314814814815,50681.41114320161
2006,2006-12-01,7,urban,3,203.52314814814815,100184.92400828382
2006,2006-12-01,7,urban,3,203.52314814814815,150000
2006,2006-12-01,7,urban,5,203.52314814814815,160000
2006,2006-12-01,7,urban,4,203.52314814814815,46616
2006,2006-12-01,7,urban,6,203.52314814814815,80393.27384447929
2006,2006-12-01,7,rural,6,250,57134.934766121245
2006,2006-12-01,7,rural,5,250,94371.37659652985
2006,2006-12-01,7,rural,9,250,178196.63692223965
2006,2006-12-01,7,rural,3,250,62904.95205821119
2006,2006-12-01,7,rural,7,250,156947.55141306834
2006,2006-12-01,7,rural,3,250,69550.71177453143
2006,2006-12-01,7,rural,4,250,48333.333333333336
2006,2006-12-01,7,rural,5,250,140000
2006,2006-12-01,7,rural,6,250,26232
2006,2006-12-01,7,urban,5,203.52314814814815,63650.59991125053
2006,2006-12-01,7,urban,2,203.52314814814815,42000
2006,2006-12-01,7,urban,3,203.52314814814815,36464
2006,2006-12-01,7,urban,2,203.52314814814815,48979.69466753994
2006,2006-12-01,7,urban,2,203.52314814814815,46600.85750495022
2006,2006-12-01,7,urban,7,203.52314814814815,33666.66666666667
2006,2006-12-01,7,urban,5,203.52314814814815,23000
2006,2006-12-01,7,urban,2,203.52314814814815,24089.96307864611
2006,2006-12-01,7,urban,3,203.52314814814815,31964.418443979546
2006,2006-12-01,8,urban,5,218.5,55000
2006,2006-12-01,8,urban,7,218.5,61898.42579927631
2006,2006-12-01,8,urban,7,218.5,170000
2006,2006-12-01,8,urban,2,218.5,36660.636922239646
2006,2006-12-01,8,urban,6,218.5,67129.23815116688
2006,2006-12-01,8,urban,6,218.5,50000
2006,2006-12-01,8,urban,6,218.5,42820.259616827476
2006,2006-12-01,8,urban,7,218.5,37333.91106885418
2006,2006-12-01,8,urban,7,218.5,130000
2006,2006-12-01,8,urban,3,218.5,80000
2006,2006-12-01,8,urban,3,218.5,94928
2006,2006-12-01,8,urban,2,218.5,30386.666666666668
2006,2006-12-01,8,urban,2,218.5,22154.666666666664
2006,2006-12-01,8,urban,2,218.5,32980.08358089803
2006,2006-12-01,8,urban,4,218.5,109220
2006,2006-12-01,8,urban,4,218.5,45000
2006,2006-12-01,8,urban,1,218.5,23651.161485613702
2006,2006-12-01,8,urban,4,218.5,46666.666666666664
2006,2006-12-01,8,rural,7,129.84259259259258,149443.98585101214
2006,2006-12-01,8,rural,5,129.84259259259258,112388.23845497987
2006,2006-12-01,8,rural,5,129.84259259259258,80911.63081162523
2006,2006-12-01,8,rural,1,129.84259259259258,37937.87991472539
2006,2006-12-01,8,rural,4,129.84259259259258,82338.37663701229
2006,2006-12-01,8,rural,6,129.84259259259258,149884.64032718175
2006,2006-12-01,8,rural,6,129.84259259259258,99447.94267669541
2006,2006-12-01,8,rural,7,129.84259259259258,114752.90905655218
2006,2006-12-01,8,rural,5,129.84259259259258,90883.44010823117
2006,2006-12-01,8,rural,5,129.84259259259258,86193.25488291036
2006,2006-12-01,8,rural,1,129.84259259259258,22420.331872174043
2006,2006-12-01,8,rural,1,129.84259259259258,23080.89922333991
2006,2006-12-01,8,rural,5,129.84259259259258,68409.3499368945
2006,2006-12-01,8,rural,4,129.84259259259258,57565.43978970705
2006,2006-12-01,8,rural,4,129.84259259259258,47012.349583478754
2006,2006-12-01,8,rural,5,129.84259259259258,152719.90089653363
2006,2006-12-01,8,rural,4,129.84259259259258,56608.96559582958
2006,2006-12-01,8,rural,6,129.84259259259258,74494.10914257154
2006,2006-12-01,9,urban,2,115.72685185185185,65139.48919570568
2006,2006-12-01,9,urban,4,115.72685185185185,127903.25599782309
2006,2006-12-01,9,urban,3,115.72685185185185,119322.95130683263
2006,2006-12-01,9,urban,3,115.72685185185185,77223.43052863573
2006,2006-12-01,9,urban,3,115.72685185185185,71137.41838695857
2006,2006-12-01,9,urban,4,115.72685185185185,90000
2006,2006-12-01,9,urban,6,115.72685185185185,125400
2006,2006-12-01,9,urban,5,115.72685185185185,135000
2006,2006-12-01,9,urban,3,115.72685185185185,40009.25522872961
2006,2006-12-01,9,urban,5,115.72685185185185,106540.75749336302
2006,2006-12-01,9,urban,3,115.72685185185185,61503.95209957897
2006,2006-12-01,9,urban,5,115.72685185185185,218928
2006,2006-12-01,9,urban,1,115.72685185185185,66557.38776660855
2006,2006-12-01,9,urban,4,115.72685185185185,253957.33990190737
2006,2006-12-01,9,urban,4,115.72685185185185,92707.41302706022
2006,2006-12-01,9,urban,5,115.72685185185185,48300.014953012374
2006,2006-12-01,9,urban,3,115.72685185185185,52721.10646267047
2006,2006-12-01,9,urban,5,115.72685185185185,95619.04549392671
2006,2006-12-01,9,rural,2,112.48148148148148,54463.567673418656
2006,2006-12-01,9,rural,3,112.48148148148148,136843.27061116273
2006,2006-12-01,9,rural,2,112.48148148148148,211433.8897141676
2006,2006-12-01,9,rural,5,112.48148148148148,119687.30485885727
2006,2006-12-01,9,rural,1,112.48148148148148,14939.884066021623
2006,2006-12-01,9,rural,3,112.48148148148148,114273.58111074392
2006,2006-12-01,9,rural,7,112.48148148148148,134455.5078891605
2006,2006-12-01,9,rural,2,112.48148148148148,20830.33106740293
2006,2006-12-01,9,rural,4,112.48148148148148,200230.27230944016
2006,2006-12-01,10,urban,4,26.60185185185185,38578.601563683726
2006,2006-12-01,10,urban,1,26.60185185185185,10572.883242968017
2006,2006-12-01,10,urban,5,26.60185185185185,27042.803537083222
2006,2006-12-01,10,urban,7,26.60185185185185,50455.1132245734
2006,2006-12-01,10,urban,4,26.60185185185185,39885.06027550529
2006,2006-12-01,10,urban,6,26.60185185185185,110000
2006,2006-12-01,10,urban,5,26.60185185185185,77606.80686230407
2006,2006-12-01,10,urban,5,26.60185185185185,7348.770387359046
2006,2006-12-01,10,urban,4,26.60185185185185,59878.52967792152
2006,2006-12-01,10,rural,4,78.97222222222223,137697.8396174183
2006,2006-12-01,10,rural,3,78.97222222222223,82727.43166558989
2006,2006-12-01,10,rural,4,78.97222222222223,59197.77193565028
2006,2006-12-01,10,rural,3,78.97222222222223,107089.01472491428
2006,2006-12-01,10,rural,5,78.97222222222223,108492.63384157993
2006,2006-12-01,10,rural,5,78.97222222222223,179862.5092472248
2006,2006-12-01,10,rural,6,78.97222222222223,110593.77865232654
2006,2006-12-01,10,rural,2,78.97222222222223,65818.62718534266
2006,2006-12-01,10,rural,7,78.97222222222223,166330.18590327812
2006,2006-12-01,10,urban,7,26.60185185185185,137204.7304106084
2006,2006-12-01,10,urban,7,26.60185185185185,55050.903352707624
2006,2006-12-01,10,urban,6,26.60185185185185,203627.2180331393
2006,2006-12-01,10,urban,5,26.60185185185185,45270.77435892463
2006,2006-12-01,10,urban,4,26.60185185185185,59783.46932858905
2006,2006-12-01,10,urban,4,26.60185185185185,93973.19339175585
2006,2006-12-01,10,urban,5,26.60185185185185,67355.16188047864
2006,2006-12-01,10,urban,5,26.60185185185185,98834.07799983498
2006,2006-12-01,10,urban,4,26.60185185185185,91551.92730909574
2006,2006-12-01,11,urban,6,63.0787037037037,25728.40066127
2006,2006-12-01,11,urban,4,63.0787037037037,111604.67967680619
2006,2006-12-01,11,urban,2,63.0787037037037,90000
2006,2006-12-01,11,urban,2,63.0787037037037,120510.72300836277
2006,2006-12-01,11,urban,7,63.0787037037037,65877.21461991889
2006,2006-12-01,11,urban,2,63.0787037037037,32316.246496570886
2006,2006-12-01,11,urban,3,63.0787037037037,25000
2006,2006-12-01,11,urban,4,63.0787037037037,75400
2006,2006-12-01,11,urban,3,63.0787037037037,101874.31260791607
2006,2006-12-01,11,urban,6,63.0787037037037,56594.35793335101
2006,2006-12-01,11,urban,6,63.0787037037037,84401.05858475516
2006,2006-12-01,11,urban,4,63.0787037037037,61777.84261140996
2006,2006-12-01,11,urban,6,63.0787037037037,112319.20899612812
2006,2006-12-01,11,urban,2,63.0787037037037,29904.724674750672
2006,2006-12-01,11,urban,4,63.0787037037037,133743.25899568686
2006,2006-12-01,11,urban,1,63.0787037037037,16472.722414028092
2006,2006-12-01,11,urban,2,63.0787037037037,34721.06988021468
2006,2006-12-01,11,urban,2,63.0787037037037,35944.26529013613
2006,2006-12-01,11,rural,10,198.44444444444446,140993.5150623615
2006,2006-12-01,11,rural,1,198.44444444444446,22839.02832607223
2006,2006-12-01,11,rural,1,198.44444444444446,38720.171645190945
2006,2006-12-01,11,rural,1,198.44444444444446,26872.022261902897
2006,2006-12-01,11,rural,2,198.44444444444446,60424.73336375023
2006,2006-12-01,11,rural,1,198.44444444444446,31994.719312898553
2006,2006-12-01,11,rural,5,198.44444444444446,35014.33421150911
2006,2006-12-01,11,rural,4,198.44444444444446,87731.128591986635
2006,2006-12-01,11,rural,2,198.44444444444446,53628.22870942144
2005,2005-01-01,1,Yerevan,7,21.04166603088379,253702.54979506042
2005,2005-01-01,1,Yerevan,4,21.04166603088379,71515.54544013733
2005,2005-01-01,1,Yerevan,5,21.04166603088379,67917.5792453024
2005,2005-01-01,1,Yerevan,10,21.04166603088379,91758.56622995864
2005,2005-01-01,1,Yerevan,5,21.04166603088379,86794.30262999925
2005,2005-01-01,1,Yerevan,5,21.04166603088379,72392.81985305256
2005,2005-01-01,1,Yerevan,1,21.04166603088379,20607.69159847338
2005,2005-01-01,1,Yerevan,4,21.04166603088379,19889.333333333332
2005,2005-01-01,1,Yerevan,2,64.234375,8000
2005,2005-01-01,1,Yerevan,2,64.234375,8000
2005,2005-01-01,1,Yerevan,5,64.234375,200000
2005,2005-01-01,1,Yerevan,1,64.234375,12000
2005,2005-01-01,1,Yerevan,5,64.234375,127000
2005,2005-01-01,1,Yerevan,6,64.234375,45000
2005,2005-01-01,1,Yerevan,5,64.234375,60000
2005,2005-01-01,1,Yerevan,4,64.234375,75000
2005,2005-01-01,1,Yerevan,3,26.0625,50440.637515158036
2005,2005-01-01,1,Yerevan,7,26.0625,72000
2005,2005-01-01,1,Yerevan,3,26.0625,50000
2005,2005-01-01,1,Yerevan,6,26.0625,64968
2005,2005-01-01,1,Yerevan,6,26.0625,80456.84625396538
2005,2005-01-01,1,Yerevan,10,26.0625,55000
2005,2005-01-01,1,Yerevan,3,26.0625,55000
2005,2005-01-01,1,Yerevan,3,26.0625,17000
2005,2005-01-01,1,Yerevan,1,190.234375,38171.19695295184
2005,2005-01-01,1,Yerevan,11,190.234375,117300
2005,2005-01-01,1,Yerevan,6,190.234375,54476.164883076104
2005,2005-01-01,1,Yerevan,4,190.234375,158068.49207680393
2005,2005-01-01,1,Yerevan,5,190.234375,102779.69577293022
2005,2005-01-01,1,Yerevan,10,190.234375,28361.420188667802
2005,2005-01-01,1,Yerevan,9,190.234375,102900
2005,2005-01-01,1,Yerevan,4,190.234375,70999.85951680265
2005,2005-01-01,1,Yerevan,4,179.7760467529297,167683.65264685132
2005,2005-01-01,1,Yerevan,3,179.7760467529297,76168
2005,2005-01-01,1,Yerevan,4,179.7760467529297,147504
2005,2005-01-01,1,Yerevan,3,179.7760467529297,33180.04455659549
2005,2005-01-01,1,Yerevan,4,179.7760467529297,153807.77950295687
2005,2005-01-01,1,Yerevan,5,179.7760467529297,20190.38713442195
2005,2005-01-01,1,Yerevan,1,179.7760467529297,36636.14789909987
2005,2005-01-01,1,Yerevan,12,179.7760467529297,451000
2005,2005-01-01,1,Yerevan,2,139.4583282470703,62250
2005,2005-01-01,1,Yerevan,5,139.4583282470703,44855.76031941354
2005,2005-01-01,1,Yerevan,5,139.4583282470703,55821.288368033
2005,2005-01-01,1,Yerevan,3,139.4583282470703,69000
2005,2005-01-01,1,Yerevan,1,139.4583282470703,63652.979748143334
2005,2005-01-01,1,Yerevan,4,139.4583282470703,49168
2005,2005-01-01,1,Yerevan,1,139.4583282470703,6146
2005,2005-01-01,1,Yerevan,4,139.4583282470703,45000
2005,2005-01-01,1,Yerevan,1,104.82291412353516,10173.892061740455
2005,2005-01-01,1,Yerevan,7,104.82291412353516,150000
2005,2005-01-01,1,Yerevan,1,104.82291412353516,36853.39105082547
2005,2005-01-01,1,Yerevan,4,104.82291412353516,183308.59608156898
2005,2005-01-01,1,Yerevan,3,104.82291412353516,103407.36351383488
2005,2005-01-01,1,Yerevan,5,104.82291412353516,65954.44172782192
2005,2005-01-01,1,Yerevan,3,104.82291412353516,63898.08011368473
2005,2005-01-01,1,Yerevan,1,104.82291412353516,22613.0890009259
2005,2005-01-01,1,Yerevan,4,190.234375,73841.1227350699
2005,2005-01-01,1,Yerevan,3,190.234375,50355.312070430555
2005,2005-01-01,1,Yerevan,4,190.234375,98336
2005,2005-01-01,1,Yerevan,6,190.234375,48954.77510070637
2005,2005-01-01,1,Yerevan,6,190.234375,54037.776477479405
2005,2005-01-01,1,Yerevan,1,190.234375,48500
2005,2005-01-01,1,Yerevan,1,190.234375,16303.98071479102
2005,2005-01-01,1,Yerevan,7,190.234375,41931.583569428825
2005,2005-01-01,1,Yerevan,2,177.375,55000
2005,2005-01-01,1,Yerevan,3,177.375,70488.47982856921
2005,2005-01-01,1,Yerevan,3,177.375,99936.51001737923
2005,2005-01-01,1,Yerevan,3,177.375,45000
2005,2005-01-01,1,Yerevan,4,177.375,90000
2005,2005-01-01,1,Yerevan,3,177.375,54000
2005,2005-01-01,1,Yerevan,2,177.375,122920
2005,2005-01-01,1,Yerevan,4,177.375,110000
2005,2005-01-01,1,Yerevan,3,179.7760467529297,30233.81670378947
2005,2005-01-01,1,Yerevan,5,179.7760467529297,98951.01454741541
2005,2005-01-01,1,Yerevan,3,179.7760467529297,46400
2005,2005-01-01,1,Yerevan,4,179.7760467529297,75857.86073687798
2005,2005-01-01,1,Yerevan,3,179.7760467529297,45347.652646851326
2005,2005-01-01,1,Yerevan,5,179.7760467529297,35000.79702628695
2005,2005-01-01,1,Yerevan,3,179.7760467529297,7790.61001210464
2005,2005-01-01,1,Yerevan,5,179.7760467529297,214770.0306585409
2005,2005-01-01,1,Yerevan,5,172.5885467529297,120000
2005,2005-01-01,1,Yerevan,2,172.5885467529297,82337.5837058331
2005,2005-01-01,1,Yerevan,2,172.5885467529297,42307.136855876626
2005,2005-01-01,1,Yerevan,5,172.5885467529297,68810.95738142202
2005,2005-01-01,1,Yerevan,11,172.5885467529297,86023.60576392313
2005,2005-01-01,1,Yerevan,4,172.5885467529297,54000
2005,2005-01-01,1,Yerevan,4,172.5885467529297,140154.05859400026
2005,2005-01-01,1,Yerevan,3,172.5885467529297,75297.83141274663
2005,2005-01-01,1,Yerevan,1,139.4583282470703,11762.234887716551
2005,2005-01-01,1,Yerevan,7,139.4583282470703,113923.15932856376
2005,2005-01-01,1,Yerevan,2,139.4583282470703,22465.19587013582
2005,2005-01-01,1,Yerevan,1,139.4583282470703,23007.854690619137
2005,2005-01-01,1,Yerevan,5,139.4583282470703,57049.17103148796
2005,2005-01-01,1,Yerevan,5,139.4583282470703,34188.30498679148
2005,2005-01-01,1,Yerevan,3,139.4583282470703,10447.845373253285
2005,2005-01-01,1,Yerevan,2,139.4583282470703,37389.33333333333
2005,2005-01-01,1,Yerevan,3,108.39583587646484,61693.769942843246
2005,2005-01-01,1,Yerevan,5,108.39583587646484,91900
2005,2005-01-01,1,Yerevan,2,108.39583587646484,78317.0870661706
2005,2005-01-01,1,Yerevan,3,108.39583587646484,36049.79738138312
2005,2005-01-01,1,Yerevan,1,108.39583587646484,55575.16588710496
2005,2005-01-01,1,Yerevan,4,108.39583587646484,57392.07754526488
2005,2005-01-01,1,Yerevan,1,108.39583587646484,18090.36524642475
2005,2005-01-01,1,Yerevan,4,108.39583587646484,53710.33492293558
2005,2005-01-01,1,Yerevan,2,189.421875,66139.29592997595
2005,2005-01-01,1,Yerevan,2,189.421875,17990.970785995734
2005,2005-01-01,1,Yerevan,3,189.421875,77116.76860182839
2005,2005-01-01,1,Yerevan,2,189.421875,40764.36887052897
2005,2005-01-01,1,Yerevan,3,189.421875,58177.62923689521
2005,2005-01-01,1,Yerevan,3,189.421875,66706.83337454175
2005,2005-01-01,1,Yerevan,1,189.421875,20212.856393093298
2005,2005-01-01,1,Yerevan,2,189.421875,52337.833333333336
2005,2005-01-01,1,Yerevan,3,64.234375,51435.166666666664
2005,2005-01-01,1,Yerevan,6,64.234375,204659.36210881898
2005,2005-01-01,1,Yerevan,4,64.234375,40137.8856639098
2005,2005-01-01,1,Yerevan,4,64.234375,48609.16666666667
2005,2005-01-01,1,Yerevan,5,64.234375,113052.05919051431
2005,2005-01-01,1,Yerevan,4,64.234375,206045.83333333334
2005,2005-01-01,1,Yerevan,1,64.234375,91596.91967810254
2005,2005-01-01,1,Yerevan,5,64.234375,113371.99492306405
2005,2005-01-01,1,Yerevan,5,108.39583587646484,147428.58170685012
2005,2005-01-01,1,Yerevan,2,108.39583587646484,21633.699356275556
2005,2005-01-01,1,Yerevan,1,108.39583587646484,26057.60788510083
2005,2005-01-01,1,Yerevan,6,108.39583587646484,15577.135427900166
2005,2005-01-01,1,Yerevan,3,108.39583587646484,40865.24879843879
2005,2005-01-01,1,Yerevan,5,108.39583587646484,136337.4589716566
2005,2005-01-01,1,Yerevan,6,108.39583587646484,125000
2005,2005-01-01,1,Yerevan,3,108.39583587646484,83629.83333333334
2005,2005-01-01,1,Yerevan,2,189.421875,87484.57283975107
2005,2005-01-01,1,Yerevan,2,189.421875,59285.833333333336
2005,2005-01-01,1,Yerevan,5,189.421875,41019.16666666667
2005,2005-01-01,1,Yerevan,1,189.421875,14115.048805013574
2005,2005-01-01,1,Yerevan,7,189.421875,84202.67958729871
2005,2005-01-01,1,Yerevan,4,189.421875,104045.83333333333
2005,2005-01-01,1,Yerevan,6,189.421875,102045.83333333333
2005,2005-01-01,1,Yerevan,3,189.421875,128040.93772974884
2005,2005-01-01,1,Yerevan,2,177.375,23042.78512860945
2005,2005-01-01,1,Yerevan,4,177.375,117433.01250392581
2005,2005-01-01,1,Yerevan,6,177.375,261662.66550499015
2005,2005-01-01,1,Yerevan,2,177.375,109343.86399187424
2005,2005-01-01,1,Yerevan,5,177.375,88898.12446425784
2005,2005-01-01,1,Yerevan,1,177.375,49360.205612268765
2005,2005-01-01,1,Yerevan,6,177.375,38404.140182768686
2005,2005-01-01,1,Yerevan,1,177.375,63387.01657502869
2005,2005-01-01,1,Yerevan,5,139.8489532470703,75000
2005,2005-01-01,1,Yerevan,5,139.8489532470703,65292
2005,2005-01-01,1,Yerevan,6,139.8489532470703,86946.66666666667
2005,2005-01-01,1,Yerevan,4,139.8489532470703,35000
2005,2005-01-01,1,Yerevan,1,139.8489532470703,20176.25500868962
2005,2005-01-01,1,Yerevan,2,139.8489532470703,60000
2005,2005-01-01,1,Yerevan,5,139.8489532470703,56224.3857144065
2005,2005-01-01,1,Yerevan,5,139.8489532470703,68500
2005,2005-01-01,1,Yerevan,1,139.8489532470703,19537.013829692056
2005,2005-01-01,1,Yerevan,5,139.8489532470703,107368
2005,2005-01-01,1,Yerevan,5,139.8489532470703,64092
2005,2005-01-01,1,Yerevan,6,139.8489532470703,50000
2005,2005-01-01,1,Yerevan,4,139.8489532470703,76113.93515162259
2005,2005-01-01,1,Yerevan,1,139.8489532470703,31120.904962317592
2005,2005-01-01,1,Yerevan,3,139.8489532470703,43389.33333333333
2005,2005-01-01,1,Yerevan,6,139.8489532470703,82000
2005,2005-01-01,1,Yerevan,6,172.5885467529297,51479.761924365
2005,2005-01-01,1,Yerevan,1,172.5885467529297,25429.572983929196
2005,2005-01-01,1,Yerevan,2,172.5885467529297,30894.85147085026
2005,2005-01-01,1,Yerevan,2,172.5885467529297,100000
2005,2005-01-01,1,Yerevan,1,172.5885467529297,12169.293192923942
2005,2005-01-01,1,Yerevan,3,172.5885467529297,45934.919814245324
2005,2005-01-01,1,Yerevan,3,172.5885467529297,44389.33333333333
2005,2005-01-01,1,Yerevan,3,172.5885467529297,29649.689408755443
2005,2005-01-01,2,urban,1,57.89583206176758,27276.07015704849
2005,2005-01-01,2,urban,5,57.89583206176758,60372.42931077464
2005,2005-01-01,2,urban,4,57.89583206176758,30808.412387655746
2005,2005-01-01,2,urban,3,57.89583206176758,59048.04827900528
2005,2005-01-01,2,urban,5,57.89583206176758,101780.1936739803
2005,2005-01-01,2,urban,2,57.89583206176758,107345.95757006842
2005,2005-01-01,2,urban,4,57.89583206176758,74837.53419676845
2005,2005-01-01,2,urban,3,57.89583206176758,24724.36190237705
2005,2005-01-01,2,rural,4,137.3802032470703,18716.625631169343
2005,2005-01-01,2,rural,4,137.3802032470703,49393.850070030836
2005,2005-01-01,2,rural,5,137.3802032470703,59322.99141358149
2005,2005-01-01,2,rural,3,137.3802032470703,49540.76466938071
2005,2005-01-01,2,rural,6,137.3802032470703,72831.64734171596
2005,2005-01-01,2,rural,6,137.3802032470703,86803.89322099707
2005,2005-01-01,2,rural,1,137.3802032470703,17379.243022419178
2005,2005-01-01,2,rural,4,137.3802032470703,56460.97619722718
2005,2005-01-01,2,urban,4,36.30208206176758,60347.905207546806
2005,2005-01-01,2,urban,2,36.30208206176758,42198.39353436792
2005,2005-01-01,2,urban,8,36.30208206176758,123496.54657152084
2005,2005-01-01,2,urban,6,36.30208206176758,98986.13018346141
2005,2005-01-01,2,urban,5,36.30208206176758,42971.70567888506
2005,2005-01-01,2,urban,6,36.30208206176758,219453.95786482957
2005,2005-01-01,2,urban,7,36.30208206176758,104542.64094769317
2005,2005-01-01,2,urban,4,36.30208206176758,94136.35268775196
2005,2005-01-01,2,rural,6,137.3802032470703,140946.87375899585
2005,2005-01-01,2,rural,4,137.3802032470703,116019.2538910986
2005,2005-01-01,2,rural,6,137.3802032470703,129282.71885701078
2005,2005-01-01,2,rural,4,137.3802032470703,145470.08561518328
2005,2005-01-01,2,rural,5,137.3802032470703,198907.43989201554
2005,2005-01-01,2,rural,9,137.3802032470703,214076.13153946464
2005,2005-01-01,2,rural,6,137.3802032470703,182965.77573094674
2005,2005-01-01,2,rural,5,137.3802032470703,98007.38160094386
2005,2005-01-01,3,rural,7,233.2291717529297,70617.08539245056
2005,2005-01-01,3,rural,7,233.2291717529297,46376.169816779475
2005,2005-01-01,3,rural,8,233.2291717529297,42310.574224665266
2005,2005-01-01,3,rural,6,233.2291717529297,52378.35397944612
2005,2005-01-01,3,rural,4,233.2291717529297,42457.76271029882
2005,2005-01-01,3,rural,6,233.2291717529297,58742.58465901692
2005,2005-01-01,3,rural,4,233.2291717529297,48004.38008696381
2005,2005-01-01,3,rural,7,233.2291717529297,234854.55047342277
2005,2005-01-01,3,urban,8,29.42708396911621,60473.24121406011
2005,2005-01-01,3,urban,7,29.42708396911621,110521.80106259114
2005,2005-01-01,3,urban,2,29.42708396911621,42954.65763724643
2005,2005-01-01,3,urban,4,29.42708396911621,40787.1137148126
2005,2005-01-01,3,urban,4,29.42708396911621,62824.36964711196
2005,2005-01-01,3,urban,4,29.42708396911621,220628.7228515965
2005,2005-01-01,3,urban,4,29.42708396911621,145361.00958888725
2005,2005-01-01,3,urban,5,29.42708396911621,38755.926214303174
2005,2005-01-01,3,urban,6,50.47916793823242,68310.43359601725
2005,2005-01-01,3,urban,4,50.47916793823242,100000
2005,2005-01-01,3,urban,4,50.47916793823242,61460
2005,2005-01-01,3,urban,4,50.47916793823242,29942.14585817387
2005,2005-01-01,3,urban,4,50.47916793823242,31257.467951421564
2005,2005-01-01,3,urban,2,50.47916793823242,24347.691661688666
2005,2005-01-01,3,urban,9,50.47916793823242,73948.06131708183
2005,2005-01-01,3,urban,2,50.47916793823242,59300
2005,2005-01-01,3,rural,2,233.2291717529297,38104.745508507505
2005,2005-01-01,3,rural,6,233.2291717529297,119009.56624190217
2005,2005-01-01,3,rural,5,233.2291717529297,94385.777389658615
